Time[s], Channel 0, Channel 1
5.652185, 1, 0
5.652289, 1, 1
5.652315, 1, 0
5.652471, 1, 1
5.652497, 1, 0
5.652549, 1, 1
5.652575, 1, 0
5.652809, 1, 1
5.652835, 1, 0
5.652861, 1, 1
5.652887, 1, 0
5.652965, 1, 1
5.652991, 1, 0
5.653069, 1, 1
5.653095, 1, 0
5.653199, 1, 1
5.653225, 1, 0
5.653329, 1, 1
5.653355, 1, 0
5.653433, 1, 1
5.653459, 1, 0
5.653589, 1, 1
5.653615, 1, 0
5.653641, 1, 1
5.653667, 1, 0
5.653745, 1, 1
5.653771, 1, 0
5.653797, 1, 1
5.653823, 1, 0
5.653849, 1, 1
5.653875, 1, 0
5.654109, 1, 1
5.654135, 1, 0
5.654369, 1, 1
5.654395, 1, 0
5.654499, 1, 1
5.654551, 1, 0
5.654603, 1, 1
5.702365, 1, 0
5.702391, 1, 1
5.702417, 1, 0
5.702599, 1, 1
5.702625, 1, 0
5.702703, 1, 1
5.702729, 1, 0
5.702755, 1, 1
5.702781, 1, 0
5.702859, 1, 1
5.702885, 1, 0
5.702937, 1, 1
5.702963, 1, 0
5.703041, 1, 1
5.703067, 1, 0
5.703119, 1, 1
5.703145, 1, 0
5.703379, 1, 1
5.703405, 1, 0
5.703431, 1, 1
5.703457, 1, 0
5.703483, 1, 1
5.703509, 1, 0
5.703587, 1, 1
5.703613, 1, 0
5.703639, 1, 1
5.703665, 1, 0
5.703717, 1, 1
5.703743, 1, 0
5.703795, 1, 1
5.703821, 1, 0
5.703899, 1, 1
5.703925, 1, 0
5.704003, 1, 1
5.704029, 1, 0
5.704107, 1, 1
5.704133, 1, 0
5.704159, 1, 1
5.704185, 1, 0
5.704211, 1, 1
5.704237, 1, 0
5.704289, 1, 1
5.704341, 1, 0
5.704419, 1, 1
5.704445, 1, 0
5.704679, 1, 1
5.704705, 1, 0
5.704731, 1, 1
5.704783, 1, 0
5.704809, 1, 1
5.704835, 1, 0
5.704861, 1, 1
5.704965, 1, 0
5.705199, 1, 1
5.705225, 1, 0
5.705459, 1, 1
5.705485, 1, 0
5.705719, 1, 1
5.705745, 1, 0
5.705823, 1, 1
5.705849, 1, 0
5.705979, 1, 1
5.706005, 1, 0
5.706057, 1, 1
5.706083, 1, 0
5.706109, 1, 1
5.706265, 1, 0
5.706291, 1, 1
5.706317, 1, 0
5.706395, 1, 1
5.706421, 1, 0
5.706447, 1, 1
5.706473, 1, 0
5.706499, 1, 1
5.706525, 1, 0
5.706759, 1, 1
5.706785, 1, 0
5.706915, 1, 1
5.706941, 1, 0
5.706993, 1, 1
5.707045, 1, 0
5.707071, 1, 1
5.707097, 1, 0
5.707279, 1, 1
5.707305, 1, 0
5.707539, 1, 1
5.707565, 1, 0
5.707591, 1, 1
5.707617, 1, 0
5.707643, 1, 1
5.707669, 1, 0
5.707695, 1, 1
5.707747, 1, 0
5.707773, 1, 1
5.802959, 1, 0
5.802985, 1, 1
5.803011, 1, 0
5.803193, 1, 1
5.803219, 1, 0
5.803271, 1, 1
5.803297, 1, 0
5.803323, 1, 1
5.803349, 1, 0
5.803453, 1, 1
5.803479, 1, 0
5.803635, 1, 1
5.803661, 1, 0
5.803713, 1, 1
5.803739, 1, 0
5.803973, 1, 1
5.803999, 1, 0
5.804025, 1, 1
5.804051, 1, 0
5.804129, 1, 1
5.804155, 1, 0
5.804233, 1, 1
5.804259, 1, 0
5.804363, 1, 1
5.804389, 1, 0
5.804493, 1, 1
5.804519, 1, 0
5.804597, 1, 1
5.804623, 1, 0
5.804753, 1, 1
5.804779, 1, 0
5.804805, 1, 1
5.804883, 1, 0
5.804909, 1, 1
5.804935, 1, 0
5.804961, 1, 1
5.804987, 1, 0
5.805013, 1, 1
5.805039, 1, 0
5.805273, 1, 1
5.805299, 1, 0
5.805533, 1, 1
5.805559, 1, 0
5.805611, 1, 1
5.805715, 1, 0
5.805767, 1, 1
6.311235, 1, 0
6.311261, 1, 1
6.311287, 1, 0
6.311469, 1, 1
6.311495, 1, 0
6.311547, 1, 1
6.311573, 1, 0
6.311599, 1, 1
6.311625, 1, 0
6.311729, 1, 1
6.311755, 1, 0
6.311911, 1, 1
6.311937, 1, 0
6.311989, 1, 1
6.312015, 1, 0
6.312249, 1, 1
6.312275, 1, 0
6.312301, 1, 1
6.312327, 1, 0
6.312405, 1, 1
6.312431, 1, 0
6.312509, 1, 1
6.312535, 1, 0
6.312639, 1, 1
6.312665, 1, 0
6.312769, 1, 1
6.312795, 1, 0
6.312873, 1, 1
6.312899, 1, 0
6.313029, 1, 1
6.313055, 1, 0
6.313081, 1, 1
6.313159, 1, 0
6.313211, 1, 1
6.313263, 1, 0
6.313289, 1, 1
6.313315, 1, 0
6.313549, 1, 1
6.313575, 1, 0
6.313809, 1, 1
6.313835, 1, 0
6.313887, 1, 1
6.313965, 1, 0
6.313991, 1, 1
6.314017, 1, 0
6.314043, 1, 1
6.818341, 1, 0
6.818367, 1, 1
6.818393, 1, 0
6.818575, 1, 1
6.818601, 1, 0
6.818653, 1, 1
6.818679, 1, 0
6.818705, 1, 1
6.818731, 1, 0
6.818835, 1, 1
6.818861, 1, 0
6.819017, 1, 1
6.819043, 1, 0
6.819095, 1, 1
6.819121, 1, 0
6.819355, 1, 1
6.819381, 1, 0
6.819407, 1, 1
6.819433, 1, 0
6.819511, 1, 1
6.819537, 1, 0
6.819615, 1, 1
6.819641, 1, 0
6.819745, 1, 1
6.819771, 1, 0
6.819875, 1, 1
6.819901, 1, 0
6.819979, 1, 1
6.820005, 1, 0
6.820135, 1, 1
6.820161, 1, 0
6.820187, 1, 1
6.820213, 1, 0
6.820239, 1, 1
6.820265, 1, 0
6.820291, 1, 1
6.820369, 1, 0
6.820395, 1, 1
6.820421, 1, 0
6.820655, 1, 1
6.820681, 1, 0
6.820915, 1, 1
6.820941, 1, 0
6.821019, 1, 1
6.821123, 1, 0
6.821149, 1, 1
7.325395, 1, 0
7.325421, 1, 1
7.325447, 1, 0
7.325629, 1, 1
7.325655, 1, 0
7.325707, 1, 1
7.325733, 1, 0
7.325759, 1, 1
7.325785, 1, 0
7.325889, 1, 1
7.325915, 1, 0
7.326071, 1, 1
7.326097, 1, 0
7.326149, 1, 1
7.326175, 1, 0
7.326409, 1, 1
7.326435, 1, 0
7.326461, 1, 1
7.326487, 1, 0
7.326565, 1, 1
7.326591, 1, 0
7.326669, 1, 1
7.326695, 1, 0
7.326799, 1, 1
7.326825, 1, 0
7.326929, 1, 1
7.326955, 1, 0
7.327033, 1, 1
7.327059, 1, 0
7.327189, 1, 1
7.327215, 1, 0
7.327241, 1, 1
7.327267, 1, 0
7.327293, 1, 1
7.327319, 1, 0
7.327423, 1, 1
7.327475, 1, 0
7.327709, 1, 1
7.327735, 1, 0
7.327969, 1, 1
7.327995, 1, 0
7.328073, 1, 1
7.328125, 1, 0
7.328177, 1, 1
7.833853, 1, 0
7.833879, 1, 1
7.833905, 1, 0
7.834087, 1, 1
7.834113, 1, 0
7.834165, 1, 1
7.834191, 1, 0
7.834217, 1, 1
7.834243, 1, 0
7.834347, 1, 1
7.834373, 1, 0
7.834529, 1, 1
7.834555, 1, 0
7.834607, 1, 1
7.834633, 1, 0
7.834867, 1, 1
7.834893, 1, 0
7.834919, 1, 1
7.834945, 1, 0
7.835023, 1, 1
7.835049, 1, 0
7.835127, 1, 1
7.835153, 1, 0
7.835257, 1, 1
7.835283, 1, 0
7.835387, 1, 1
7.835413, 1, 0
7.835491, 1, 1
7.835517, 1, 0
7.835647, 1, 1
7.835673, 1, 0
7.835751, 1, 1
7.835777, 1, 0
7.835803, 1, 1
7.835829, 1, 0
7.835881, 1, 1
7.835933, 1, 0
7.836167, 1, 1
7.836193, 1, 0
7.836427, 1, 1
7.836453, 1, 0
7.836479, 1, 1
7.836531, 1, 0
7.836557, 1, 1
7.836609, 1, 0
7.836635, 1, 1
8.342389, 1, 0
8.342415, 1, 1
8.342441, 1, 0
8.342623, 1, 1
8.342649, 1, 0
8.342701, 1, 1
8.342727, 1, 0
8.342753, 1, 1
8.342779, 1, 0
8.342883, 1, 1
8.342909, 1, 0
8.343065, 1, 1
8.343091, 1, 0
8.343143, 1, 1
8.343169, 1, 0
8.343403, 1, 1
8.343429, 1, 0
8.343455, 1, 1
8.343481, 1, 0
8.343559, 1, 1
8.343585, 1, 0
8.343663, 1, 1
8.343689, 1, 0
8.343793, 1, 1
8.343819, 1, 0
8.343923, 1, 1
8.343949, 1, 0
8.344027, 1, 1
8.344053, 1, 0
8.344183, 1, 1
8.344209, 1, 0
8.344235, 1, 1
8.344287, 1, 0
8.344365, 1, 1
8.344391, 1, 0
8.344417, 1, 1
8.344469, 1, 0
8.344703, 1, 1
8.344729, 1, 0
8.344963, 1, 1
8.344989, 1, 0
