Time[s], Channel 0, Channel 1
5.243062, 1, 1
5.243088, 1, 0
5.243166, 1, 1
5.243192, 1, 0
5.243244, 1, 1
5.243270, 1, 0
5.243348, 1, 1
5.243374, 1, 0
5.243426, 1, 1
5.243452, 1, 0
5.243686, 1, 1
5.243712, 1, 0
5.243738, 1, 1
5.243764, 1, 0
5.243790, 1, 1
5.243816, 1, 0
5.243894, 1, 1
5.243920, 1, 0
5.243946, 1, 1
5.243972, 1, 0
5.244024, 1, 1
5.244050, 1, 0
5.244102, 1, 1
5.244128, 1, 0
5.244206, 1, 1
5.244232, 1, 0
5.244310, 1, 1
5.244336, 1, 0
5.244414, 1, 1
5.244440, 1, 0
5.244466, 1, 1
5.244492, 1, 0
5.244518, 1, 1
5.244544, 1, 0
5.244596, 1, 1
5.244648, 1, 0
5.244726, 1, 1
5.244752, 1, 0
5.244986, 1, 1
5.245012, 1, 0
5.245038, 1, 1
5.245142, 1, 0
5.245168, 1, 1
5.245272, 1, 0
5.245506, 1, 1
5.245532, 1, 0
5.245766, 1, 1
5.245792, 1, 0
5.246026, 1, 1
5.246052, 1, 0
5.246104, 1, 1
5.246130, 1, 0
5.246286, 1, 1
5.246312, 1, 0
5.246364, 1, 1
5.246390, 1, 0
5.246416, 1, 1
5.246572, 1, 0
5.246598, 1, 1
5.246624, 1, 0
5.246702, 1, 1
5.246728, 1, 0
5.246780, 1, 1
5.246832, 1, 0
5.246858, 1, 1
5.246884, 1, 0
5.247066, 1, 1
5.247092, 1, 0
5.247222, 1, 1
5.247248, 1, 0
5.247300, 1, 1
5.247352, 1, 0
5.247378, 1, 1
5.247404, 1, 0
5.247586, 1, 1
5.247612, 1, 0
5.247846, 1, 1
5.247872, 1, 0
5.247976, 1, 1
9.901056, 0, 1
9.901083, 1, 1
9.901109, 0, 1
9.901291, 1, 1
9.901317, 0, 1
9.901343, 1, 1
9.901369, 0, 1
9.901395, 1, 1
9.901421, 0, 1
9.901551, 1, 1
9.901578, 0, 1
9.901604, 1, 1
9.901630, 0, 1
