Time[s], Channel 0, Channel 1, Channel 2
105.9863357, 0, 0, 1
105.9863670, 0, 1, 1
105.9883354, 0, 0, 1
105.9883667, 0, 1, 1
105.9903352, 0, 0, 1
105.9903666, 0, 1, 1
105.9923360, 0, 0, 1
105.9923673, 0, 1, 1
105.9943358, 0, 0, 1
105.9943671, 0, 1, 1
105.9963356, 0, 0, 1
105.9963669, 0, 1, 1
105.9983363, 0, 0, 1
105.9983677, 0, 1, 1
106.0003362, 0, 0, 1
106.0003675, 0, 1, 1
106.0023366, 0, 0, 1
106.0023679, 0, 1, 1
106.0032231, 0, 0, 1
106.0052091, 0, 1, 1
106.0062222, 0, 0, 1
106.0074048, 0, 1, 1
106.0093367, 0, 0, 1
106.0093680, 0, 1, 1
106.0113365, 0, 0, 1
106.0113679, 0, 1, 1
106.0133372, 0, 0, 1
106.0133686, 0, 1, 1
106.0153371, 0, 0, 1
106.0153684, 0, 1, 1
106.0173369, 0, 0, 1
106.0173682, 0, 1, 1
106.0193376, 0, 0, 1
106.0193690, 0, 1, 1
106.0213374, 0, 0, 1
106.0213688, 0, 1, 1
106.0233379, 0, 0, 1
106.0233692, 0, 1, 1
106.0253377, 0, 0, 1
106.0253690, 0, 1, 1
106.0273380, 0, 0, 1
106.0273693, 0, 1, 1
106.0293384, 0, 0, 1
106.0293698, 0, 1, 1
106.0313382, 0, 0, 1
106.0313695, 0, 1, 1
106.0333380, 0, 0, 1
106.0333694, 0, 1, 1
106.0353388, 0, 0, 1
106.0353701, 0, 1, 1
106.0373386, 0, 0, 1
106.0373699, 0, 1, 1
106.0393384, 0, 0, 1
106.0393697, 0, 1, 1
106.0413391, 0, 0, 1
106.0413705, 0, 1, 1
106.0433389, 0, 0, 1
106.0433703, 0, 1, 1
106.0453387, 0, 0, 1
106.0453700, 0, 1, 1
106.0473390, 0, 0, 1
106.0473703, 0, 1, 1
106.0493393, 0, 0, 1
106.0493706, 0, 1, 1
106.0513399, 0, 0, 1
106.0513712, 0, 1, 1
106.0533397, 0, 0, 1
106.0533710, 0, 1, 1
106.0553395, 0, 0, 1
106.0553709, 0, 1, 1
106.0573403, 0, 0, 1
106.0573716, 0, 1, 1
106.0593401, 0, 0, 1
106.0593714, 0, 1, 1
106.0613399, 0, 0, 1
106.0613712, 0, 1, 1
106.0633406, 0, 0, 1
106.0633720, 0, 1, 1
106.0653406, 0, 0, 1
106.0653720, 0, 1, 1
106.0673405, 0, 0, 1
106.0673718, 0, 1, 1
106.0693407, 0, 0, 1
106.0693721, 0, 1, 1
106.0713403, 0, 0, 1
106.0713716, 0, 1, 1
106.0733412, 0, 0, 1
106.0733725, 0, 1, 1
106.0753410, 0, 0, 1
106.0753724, 0, 1, 1
106.0773408, 0, 0, 1
106.0773722, 0, 1, 1
106.0793416, 0, 0, 1
106.0793729, 0, 1, 1
106.0813414, 0, 0, 1
106.0813727, 0, 1, 1
106.0833412, 0, 0, 1
106.0833726, 0, 1, 1
106.0853419, 0, 0, 1
106.0853733, 0, 1, 1
106.0873417, 0, 0, 1
106.0873730, 0, 1, 1
106.0893420, 0, 0, 1
106.0893733, 0, 1, 1
106.0913423, 0, 0, 1
106.0913736, 0, 1, 1
106.0933420, 0, 0, 1
106.0933733, 0, 1, 1
106.0953427, 0, 0, 1
106.0953740, 0, 1, 1
106.0973425, 0, 0, 1
106.0973739, 0, 1, 1
106.0993423, 0, 0, 1
106.0993737, 0, 1, 1
106.1013431, 0, 0, 1
106.1013744, 0, 1, 1
106.1033429, 0, 0, 1
106.1033742, 0, 1, 1
106.1053427, 0, 0, 1
106.1053741, 0, 1, 1
106.1062299, 0, 0, 1
106.1082154, 0, 1, 1
106.1092285, 0, 0, 1
106.1104110, 0, 1, 1
106.1123435, 0, 0, 1
106.1123749, 0, 1, 1
106.1143432, 0, 0, 1
106.1143746, 0, 1, 1
106.1163440, 0, 0, 1
106.1163753, 0, 1, 1
106.1183686, 0, 0, 1
106.1183999, 0, 1, 1
106.1203435, 0, 0, 1
106.1203748, 0, 1, 1
106.1223442, 0, 0, 1
106.1223756, 0, 1, 1
106.1243440, 0, 0, 1
106.1243754, 0, 1, 1
106.1263438, 0, 0, 1
106.1263752, 0, 1, 1
106.1283443, 0, 0, 1
106.1283756, 0, 1, 1
106.1303441, 0, 0, 1
106.1303755, 0, 1, 1
106.1323444, 0, 0, 1
106.1323757, 0, 1, 1
106.1343449, 0, 0, 1
106.1343762, 0, 1, 1
106.1363446, 0, 0, 1
106.1363759, 0, 1, 1
106.1383453, 0, 0, 1
106.1383767, 0, 1, 1
106.1403452, 0, 0, 1
106.1403765, 0, 1, 1
106.1423450, 0, 0, 1
106.1423763, 0, 1, 1
106.1443457, 0, 0, 1
106.1443771, 0, 1, 1
106.1463455, 0, 0, 1
106.1463769, 0, 1, 1
106.1483454, 0, 0, 1
106.1483767, 0, 1, 1
106.1503460, 0, 0, 1
106.1503774, 0, 1, 1
106.1523463, 0, 0, 1
106.1523776, 0, 1, 1
106.1543457, 0, 0, 1
106.1543770, 0, 1, 1
106.1563463, 0, 0, 1
106.1563776, 0, 1, 1
106.1583461, 0, 0, 1
106.1583775, 0, 1, 1
106.1603459, 0, 0, 1
106.1603773, 0, 1, 1
106.1623467, 0, 0, 1
106.1623780, 0, 1, 1
106.1643470, 0, 0, 1
106.1643783, 0, 1, 1
106.1663468, 0, 0, 1
106.1663781, 0, 1, 1
106.1683466, 0, 0, 1
106.1683780, 0, 1, 1
106.1703471, 0, 0, 1
106.1703784, 0, 1, 1
106.1723469, 0, 0, 1
106.1723782, 0, 1, 1
106.1743472, 0, 0, 1
106.1743785, 0, 1, 1
106.1763476, 0, 0, 1
106.1763790, 0, 1, 1
106.1783474, 0, 0, 1
106.1783787, 0, 1, 1
106.1803474, 0, 0, 1
106.1803788, 0, 1, 1
106.1823482, 0, 0, 1
106.1823795, 0, 1, 1
106.1843480, 0, 0, 1
106.1843793, 0, 1, 1
106.1863478, 0, 0, 1
106.1863791, 0, 1, 1
106.1883485, 0, 0, 1
106.1883799, 0, 1, 1
106.1903484, 0, 0, 1
106.1903797, 0, 1, 1
106.1923481, 0, 0, 1
106.1923794, 0, 1, 1
106.1943484, 0, 0, 1
106.1943797, 0, 1, 1
106.1963487, 0, 0, 1
106.1963800, 0, 1, 1
106.1983484, 0, 0, 1
106.1983797, 0, 1, 1
106.2003491, 0, 0, 1
106.2003805, 0, 1, 1
106.2023489, 0, 0, 1
106.2023803, 0, 1, 1
106.2043487, 0, 0, 1
106.2043801, 0, 1, 1
106.2063495, 0, 0, 1
106.2063808, 0, 1, 1
106.2083493, 0, 0, 1
106.2083806, 0, 1, 1
106.2092365, 0, 0, 1
106.2112220, 0, 1, 1
106.2122350, 0, 0, 1
106.2134181, 0, 1, 1
106.2153497, 0, 0, 1
106.2153810, 0, 1, 1
106.2173499, 0, 0, 1
106.2173813, 0, 1, 1
106.2193496, 0, 0, 1
106.2193810, 0, 1, 1
106.2213504, 0, 0, 1
106.2213817, 0, 1, 1
106.2233502, 0, 0, 1
106.2233816, 0, 1, 1
106.2253500, 0, 0, 1
106.2253814, 0, 1, 1
106.2273508, 0, 0, 1
106.2273821, 0, 1, 1
106.2293506, 0, 0, 1
106.2293819, 0, 1, 1
106.2313504, 0, 0, 1
106.2313818, 0, 1, 1
106.2333508, 0, 0, 1
106.2333822, 0, 1, 1
106.2353507, 0, 0, 1
106.2353820, 0, 1, 1
106.2373509, 0, 0, 1
106.2373823, 0, 1, 1
106.2393514, 0, 0, 1
106.2393828, 0, 1, 1
106.2413512, 0, 0, 1
106.2413825, 0, 1, 1
106.2433519, 0, 0, 1
106.2433832, 0, 1, 1
106.2453517, 0, 0, 1
106.2453831, 0, 1, 1
110.9386567, 1, 1, 1
110.9386592, 1, 0, 1
111.2401639, 1, 0, 0
111.2401788, 0, 0, 0
111.2401894, 1, 0, 0
111.2401947, 1, 0, 1
111.3699944, 0, 0, 1
111.3700841, 0, 1, 1
111.3700953, 0, 1, 0
111.3701052, 0, 1, 1
114.8705561, 0, 1, 0
115.0702940, 0, 1, 1
115.2702220, 0, 1, 0
115.4702910, 0, 1, 1
115.4702914, 0, 1, 0
115.4702915, 0, 1, 1
115.4702927, 0, 1, 0
115.4702928, 0, 1, 1
115.6702191, 0, 1, 0
115.8702889, 0, 1, 1
116.5705172, 1, 1, 1
116.7702109, 0, 1, 1
116.9702094, 1, 1, 1
117.1702079, 0, 1, 1
117.3702065, 1, 1, 1
117.5702050, 0, 1, 1
118.2705003, 0, 0, 1
118.4701984, 0, 1, 1
118.6701969, 0, 0, 1
118.8701954, 0, 1, 1
119.0701940, 0, 0, 1
119.2701925, 0, 1, 1
119.9707079, 0, 1, 0
119.9707081, 1, 1, 0
119.9707090, 1, 0, 0
120.1701861, 0, 0, 0
120.1701864, 0, 1, 0
120.1702568, 0, 1, 1
120.1702570, 0, 1, 0
120.1702571, 0, 1, 1
120.3701851, 0, 1, 0
120.3701853, 1, 1, 0
120.3701856, 1, 0, 0
120.5701832, 0, 0, 0
120.5701834, 0, 1, 0
120.5702535, 0, 1, 1
120.7701816, 0, 1, 0
120.7701817, 1, 1, 0
120.7701820, 1, 0, 0
120.9701802, 0, 0, 0
120.9701805, 0, 1, 0
120.9702513, 0, 1, 1
120.9702514, 0, 1, 0
120.9702516, 0, 1, 1
121.2712791, 0, 1, 0
121.2713904, 1, 1, 0
121.2714015, 0, 1, 0
121.2714125, 1, 1, 0
121.2714230, 0, 1, 0
121.2715937, 0, 1, 1
121.2715938, 0, 1, 0
121.2715940, 0, 1, 1
121.3721884, 0, 0, 1
121.3721994, 1, 0, 1
121.3722098, 0, 0, 1
121.3722205, 0, 1, 1
121.3722308, 1, 1, 1
121.3722411, 0, 1, 1
121.3722622, 1, 1, 1
121.3722725, 0, 1, 1
121.3722832, 0, 0, 1
121.3722936, 1, 0, 1
121.3723039, 0, 0, 1
121.3723146, 0, 1, 1
121.3723249, 1, 1, 1
121.3723353, 0, 1, 1
121.3723460, 0, 0, 1
121.3723563, 1, 0, 1
121.3723667, 0, 0, 1
121.3723877, 1, 0, 1
121.3723981, 0, 0, 1
121.3724191, 1, 0, 1
121.3724295, 0, 0, 1
121.3724558, 0, 1, 1
124.3760346, 0, 1, 0
124.3769038, 1, 1, 0
124.3769541, 0, 1, 0
124.3770045, 1, 1, 0
124.3770548, 0, 1, 0
124.3771051, 1, 1, 0
124.3771555, 0, 1, 0
124.3772058, 1, 1, 0
124.3772562, 0, 1, 0
124.3776959, 0, 0, 0
124.3777507, 0, 1, 0
124.3778011, 0, 0, 0
124.3778514, 0, 1, 0
124.3779018, 0, 0, 0
124.3779521, 0, 1, 0
124.3780024, 0, 0, 0
124.3780528, 0, 1, 0
124.3790499, 0, 1, 1
126.3801825, 0, 1, 0
126.3806593, 1, 1, 0
126.3806697, 0, 1, 0
126.3806808, 1, 1, 0
126.3806918, 0, 1, 0
126.3811524, 0, 1, 1
126.3811527, 0, 1, 0
126.3811528, 0, 1, 1
126.3820206, 0, 0, 1
126.3820310, 1, 0, 1
126.3820413, 0, 0, 1
126.3820520, 0, 1, 1
126.3820623, 1, 1, 1
126.3820727, 0, 1, 1
126.3820937, 1, 1, 1
126.3821040, 0, 1, 1
126.3821147, 0, 0, 1
126.3821251, 1, 0, 1
126.3821386, 0, 0, 1
126.3821493, 0, 1, 1
126.3821596, 1, 1, 1
126.3821699, 0, 1, 1
126.3821807, 0, 0, 1
126.3821910, 1, 0, 1
126.3822013, 0, 0, 1
126.3822224, 1, 0, 1
126.3822327, 0, 0, 1
126.3822538, 1, 0, 1
126.3822641, 0, 0, 1
126.3822787, 0, 1, 1
126.3822791, 1, 1, 1
126.3822896, 0, 1, 1
126.3823001, 1, 1, 1
126.3823105, 0, 1, 1
126.3823210, 1, 1, 1
126.3823314, 0, 1, 1
126.3823419, 1, 1, 1
126.3823523, 0, 1, 1
126.3823628, 1, 1, 1
126.3823733, 0, 1, 1
126.3823837, 1, 1, 1
126.3823942, 0, 1, 1
126.3824046, 1, 1, 1
126.3824151, 0, 1, 1
126.3824255, 1, 1, 1
126.3824360, 0, 1, 1
126.3824488, 1, 1, 1
126.3824593, 0, 1, 1
126.3824697, 1, 1, 1
126.3824802, 0, 1, 1
126.3824906, 1, 1, 1
126.3825011, 0, 1, 1
126.3825115, 1, 1, 1
126.3825220, 0, 1, 1
126.3825325, 1, 1, 1
126.3825429, 0, 1, 1
126.3825534, 1, 1, 1
126.3825638, 0, 1, 1
126.3825743, 1, 1, 1
126.3825848, 0, 1, 1
126.3825952, 1, 1, 1
126.3826057, 0, 1, 1
134.5316643, 0, 1, 0
134.5316796, 0, 1, 1
134.5316895, 0, 1, 0
134.5317104, 0, 1, 1
134.5317107, 0, 1, 0
134.5317456, 0, 1, 1
134.5317461, 0, 1, 0
134.5331286, 0, 1, 1
134.5331287, 0, 1, 0
134.5331399, 0, 1, 1
134.5331402, 0, 1, 0
134.5331431, 0, 1, 1
134.5331460, 0, 1, 0
134.5331585, 0, 1, 1
134.5331640, 0, 1, 0
134.5331689, 0, 1, 1
134.5331693, 0, 1, 0
134.5331970, 0, 1, 1
134.5331971, 0, 1, 0
134.5332046, 0, 1, 1
134.5332055, 0, 1, 0
134.5332315, 0, 1, 1
134.5332318, 0, 1, 0
134.5332510, 0, 1, 1
134.5332512, 0, 1, 0
134.5332577, 0, 1, 1
134.5332578, 0, 1, 0
134.5332636, 0, 1, 1
134.5332725, 0, 1, 0
134.5332915, 0, 1, 1
134.5332919, 0, 1, 0
134.5345909, 0, 1, 1
134.5512104, 0, 1, 0
134.5522544, 0, 1, 1
134.5522545, 0, 1, 0
134.5522572, 0, 1, 1
134.5522575, 0, 1, 0
134.5522598, 0, 1, 1
134.5538390, 0, 1, 0
134.5538447, 0, 1, 1
134.5538464, 0, 1, 0
134.5567234, 0, 1, 1
