Time[s], Channel 0, Channel 1
7.542931, 1, 1
7.542957, 1, 0
7.542983, 1, 1
7.543009, 1, 0
7.543087, 1, 1
7.543113, 1, 0
7.543217, 1, 1
7.543243, 1, 0
7.543321, 1, 1
7.543373, 1, 0
7.543399, 1, 1
7.543425, 1, 0
7.543451, 1, 1
7.543477, 1, 0
7.543607, 1, 1
7.543633, 1, 0
7.543659, 1, 1
7.543893, 1, 0
7.543919, 1, 1
7.544153, 1, 0
7.544387, 1, 1
7.544413, 1, 0
7.544439, 1, 1
7.544465, 1, 0
7.544517, 1, 1
7.544543, 1, 0
7.544595, 1, 1
7.592409, 1, 0
7.592435, 1, 1
7.592461, 1, 0
7.592643, 1, 1
7.592669, 1, 0
7.592747, 1, 1
7.592773, 1, 0
7.592799, 1, 1
7.592825, 1, 0
7.592903, 1, 1
7.592929, 1, 0
7.592981, 1, 1
7.593007, 1, 0
7.593085, 1, 1
7.593111, 1, 0
7.593163, 1, 1
7.593189, 1, 0
7.593423, 1, 1
7.593449, 1, 0
7.593475, 1, 1
7.593501, 1, 0
7.593527, 1, 1
7.593553, 1, 0
7.593631, 1, 1
7.593657, 1, 0
7.593683, 1, 1
7.593709, 1, 0
7.593761, 1, 1
7.593787, 1, 0
7.593839, 1, 1
7.593865, 1, 0
7.593943, 1, 1
7.593969, 1, 0
7.594047, 1, 1
7.594073, 1, 0
7.594151, 1, 1
7.594177, 1, 0
7.594203, 1, 1
7.594229, 1, 0
7.594255, 1, 1
7.594281, 1, 0
7.594333, 1, 1
7.594385, 1, 0
7.594463, 1, 1
7.594489, 1, 0
7.594723, 1, 1
7.594749, 1, 0
7.594801, 1, 1
7.594879, 1, 0
7.594905, 1, 1
7.595009, 1, 0
7.595243, 1, 1
7.595269, 1, 0
7.595503, 1, 1
7.595529, 1, 0
7.595763, 1, 1
7.595789, 1, 0
7.595815, 1, 1
7.595841, 1, 0
7.595867, 1, 1
7.595893, 1, 0
7.596023, 1, 1
7.596881, 1, 0
7.596933, 1, 1
7.596959, 1, 0
7.596985, 1, 1
7.597141, 1, 0
7.597167, 1, 1
7.597401, 1, 0
7.597427, 1, 1
7.597661, 1, 0
7.597791, 1, 1
7.597817, 1, 0
7.597869, 1, 1
7.597921, 1, 0
7.597947, 1, 1
7.597973, 1, 0
7.598155, 1, 1
7.598181, 1, 0
7.598415, 1, 1
7.598441, 1, 0
7.598493, 1, 1
7.598545, 1, 0
7.598597, 1, 1
7.598649, 1, 0
7.598675, 1, 1
12.249929, 0, 1
12.249955, 1, 1
12.249981, 0, 1
12.250163, 1, 1
12.250189, 0, 1
12.250215, 1, 1
12.250241, 0, 1
12.250267, 1, 1
12.250294, 0, 1
12.250424, 1, 1
12.250450, 0, 1
12.250476, 1, 1
12.250502, 0, 1
12.250606, 1, 1
12.250632, 0, 1
12.250684, 1, 1
12.250710, 0, 1
12.250945, 1, 1
12.250971, 0, 1
12.251023, 1, 1
12.251049, 0, 1
12.251127, 1, 1
12.251153, 0, 1
12.251205, 1, 1
12.251232, 0, 1
12.251336, 1, 1
12.251362, 0, 1
12.251414, 1, 1
12.251440, 0, 1
12.251466, 1, 1
