Time[s], Channel 0, Channel 1
12.113160, 1, 1
12.113186, 1, 0
12.113368, 1, 1
12.113394, 1, 0
12.113472, 1, 1
12.113498, 1, 0
12.113628, 1, 1
12.113654, 1, 0
12.113680, 1, 1
12.113706, 1, 0
12.113810, 1, 1
12.113836, 1, 0
12.113862, 1, 1
12.113914, 1, 0
12.114148, 1, 1
12.114174, 1, 0
12.114200, 1, 1
12.114226, 1, 0
12.114252, 1, 1
12.114278, 1, 0
12.114330, 1, 1
12.114356, 1, 0
12.114382, 1, 1
12.163652, 1, 0
12.163678, 1, 1
12.163704, 1, 0
12.163886, 1, 1
12.163912, 1, 0
12.163964, 1, 1
12.163990, 1, 0
12.164016, 1, 1
12.164042, 1, 0
12.164146, 1, 1
12.164172, 1, 0
12.164328, 1, 1
12.164354, 1, 0
12.164406, 1, 1
12.164432, 1, 0
12.164666, 1, 1
12.164692, 1, 0
12.164744, 1, 1
12.164770, 1, 0
12.164926, 1, 1
12.164952, 1, 0
12.165056, 1, 1
12.165082, 1, 0
12.165134, 1, 1
12.165160, 1, 0
12.165186, 1, 1
12.165212, 1, 0
12.165264, 1, 1
12.165290, 1, 0
12.165446, 1, 1
12.165472, 1, 0
12.165498, 1, 1
12.165524, 1, 0
12.165602, 1, 1
12.165628, 1, 0
12.165680, 1, 1
12.165732, 1, 0
12.165758, 1, 1
12.165784, 1, 0
12.165966, 1, 1
12.165992, 1, 0
12.166226, 1, 1
12.166252, 1, 0
12.166356, 1, 1
12.166382, 1, 0
12.166486, 1, 1
12.214768, 1, 0
12.214794, 1, 1
12.214820, 1, 0
12.215002, 1, 1
12.215028, 1, 0
12.215106, 1, 1
12.215132, 1, 0
12.215158, 1, 1
12.215184, 1, 0
12.215262, 1, 1
12.215288, 1, 0
12.215340, 1, 1
12.215366, 1, 0
12.215444, 1, 1
12.215470, 1, 0
12.215522, 1, 1
12.215548, 1, 0
12.215782, 1, 1
12.216744, 1, 0
12.216770, 1, 1
12.216796, 1, 0
12.216822, 1, 1
12.216848, 1, 0
12.216926, 1, 1
12.216952, 1, 0
12.216978, 1, 1
12.217004, 1, 0
12.217056, 1, 1
12.217082, 1, 0
12.217134, 1, 1
12.217160, 1, 0
12.217238, 1, 1
12.217264, 1, 0
12.217342, 1, 1
12.217368, 1, 0
12.217446, 1, 1
12.217472, 1, 0
12.217498, 1, 1
12.217524, 1, 0
12.217550, 1, 1
12.217576, 1, 0
12.217628, 1, 1
12.217680, 1, 0
12.217758, 1, 1
12.217784, 1, 0
12.218018, 1, 1
12.218044, 1, 0
12.218096, 1, 1
12.218174, 1, 0
12.218200, 1, 1
12.218304, 1, 0
12.218538, 1, 1
12.218564, 1, 0
12.218798, 1, 1
12.218824, 1, 0
12.219058, 1, 1
12.219084, 1, 0
12.219136, 1, 1
12.219162, 1, 0
12.219318, 1, 1
12.219344, 1, 0
12.219396, 1, 1
12.219422, 1, 0
12.219448, 1, 1
12.219604, 1, 0
12.219630, 1, 1
12.219656, 1, 0
12.219734, 1, 1
12.219760, 1, 0
